cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:43,875 StorageService.java:773 - Populating token metadata from system tables
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:43,896 StorageService.java:780 - Token metadata: 
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,601 StorageService.java:773 - Populating token metadata from system tables
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,628 StorageService.java:780 - Token metadata: 
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [pool-4-thread-1] 2025-07-06 20:41:43,915 AutoSavingCache.java:174 - Completed loading (0 ms; 2 keys) KeyCache cache
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:43,929 CommitLog.java:164 - No commitlog files found; skipping replay
cassandra_a  | INFO  [main] 2025-07-06 20:41:43,930 StorageService.java:773 - Populating token metadata from system tables
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:43,939 StorageService.java:780 - Token metadata: 
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [pool-4-thread-1] 2025-07-06 20:41:44,649 AutoSavingCache.java:174 - Completed loading (1 ms; 2 keys) KeyCache cache
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,663 CommitLog.java:164 - No commitlog files found; skipping replay
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,663 StorageService.java:773 - Populating token metadata from system tables
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,674 StorageService.java:780 - Token metadata: 
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,790 ViewManager.java:137 - Not submitting build tasks for views in keyspace system_traces as storage service is not initialized
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,792 ColumnFamilyStore.java:432 - Initializing system_traces.events
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,799 ColumnFamilyStore.java:432 - Initializing system_traces.sessions
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,807 ViewManager.java:137 - Not submitting build tasks for views in keyspace system_distributed as storage service is not initialized
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,807 ColumnFamilyStore.java:432 - Initializing system_distributed.parent_repair_history
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,811 ColumnFamilyStore.java:432 - Initializing system_distributed.repair_history
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,815 ColumnFamilyStore.java:432 - Initializing system_distributed.view_build_status
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,819 ViewManager.java:137 - Not submitting build tasks for views in keyspace system_auth as storage service is not initialized
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,819 ColumnFamilyStore.java:432 - Initializing system_auth.resource_role_permissons_index
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,823 ColumnFamilyStore.java:432 - Initializing system_auth.role_members
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,826 ColumnFamilyStore.java:432 - Initializing system_auth.role_permissions
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 20:41:44,830 ColumnFamilyStore.java:432 - Initializing system_auth.roles
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,002 QueryProcessor.java:174 - Preloaded 0 prepared statements
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,002 StorageService.java:791 - Cassandra version: 3.11.19
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,003 StorageService.java:792 - Thrift API version: 20.1.0
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,003 StorageService.java:793 - CQL supported versions: 3.4.4 (default: 3.4.4)
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,003 StorageService.java:795 - Native protocol supported versions: 3/v3, 4/v4, 5/v5-beta (default: 4/v4)
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [main] 2025-07-06 20:41:44,851 StorageService.java:1670 - JOINING: Finish joining ring
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,032 IndexSummaryManager.java:87 - Initializing index summary manager with a memory pool size of 399 MB and a resize interval of 60 minutes
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,043 MessagingService.java:750 - Starting Messaging Service on localhost/127.0.0.1:7000 (lo)
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,059 StorageService.java:723 - Unable to gossip with any peers but continuing anyway since node is in its own seed list
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,074 StorageService.java:877 - Loading persisted ring state
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,074 StorageService.java:1008 - Starting up server gossip
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,115 StorageService.java:1091 - This node will not auto bootstrap because it is configured to be a seed node.
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 20:41:44,124 BootStrapper.java:228 - Generated random tokens. tokens are [1305976361947538553, -6476618625548293833, 5289305357243051350, -2376124985598479713, 7518736262664220005, -4721766496983864072, -7161669313723339374, 4322329051882666362, -2459576394708765965, 3859600349274013411, -830611345626603898, 3577792642146121710, -550091197713113979, -3179942995194734049, 1173738736356467418, -8180857417450844331, 5209963221485236965, 8288557996094077915, -2989467699161107031, 4221046961260673344, 6870736537351882024, 7642221321908642476, 2411333645008584668, -2274948123999475089, -2705973537633291545, -1094375925952787264, 2460473748275790051, 4144221108016487266, -2633132894051813000, -4818173147146803731, 912237091028012429, 3485797220268447515, 63680245983391613, 6171890396339920904, -1358903388721529129, 5362597459509744319, 9034897190544217734, -8239895377677177833, 6696689321287745357, -7466198947212303193, 5294710089571292784, 2055608196363209656, -5418169305853964624, 5675738048193679304, -2644725344621494728, 7025879708473748357, 4212042499467395028, 6850959914149808023, -1590003265585745672, 5363947299626267527, -1711619205470753280, -2670880867615038724, 6957951327708557741, 8909577381158238841, 301469227296323402, -7906908679764371588, 6073661418915407451, -1858208232528178505, -2477471615328930160, 6224194990171727173, -8189058930406919487, -4290615615940717263, 4869297393630473767, -3291634644295481086, 3749099133766248089, -7657411405215098131, -3827154778506468392, 7468403926979273284, -8636948404233604654, 3221897986385423876, 7105429136455267585, 8235975491644548744, 4273357387443504337, -7368577719606159989, -794380476316952090, -640267761787699736, -107724803713177124, 2878091890467400238, 3696163964388929909, 8740393123154194458, 5064577195660985914, -623944758878283787, 8232810752110903214, 2122870237009875404, -3533457158591022021, -2426479109316507460, -7895742571326071948, 2770146908651352722, -5038211987096062913, -1745557053182599736, 3160218861523535553, 3966510818160493926, -4943595446922551431, 1380728338335768880, 2654131244361665852, -8895934194925759333, 8343759193975737735, -9004461758570623326, -1843542729439100777, 2713598933438652626, -7361449094639660060, 8235558981613470735, 5624664642939650430, 5007416163012422915, 8758173225866219611, -3614024660209370571, 7822021161538707384, 6263760461680417380, 6647396439626147437, 3030470042336212860, 3447879076537119628, 3083171670754898574, 8366413050058575954, 1388484991564188717, 1127950912933509455, -775960522714809825, -8566868438292621691, 6301106410245231631, 514067073703251374, 4015772298987741463, 1961948427363628325, -5058435961569620966, -481674118073530089, -903080928780428715, -8355750914518499407, -4577335015028126, -8058378236962240337, -4787839645561946351, 3894551353943034243, -2284845071295743924, -192448682461922080, -4124985196947512775, 208070022689396132, 1596480260149320269, 5615221396254078512, 7418771709178870035, 6364306373225462849, 7083196984881869131, 1782549891323287177, 1061736970809314892, -1893352793774402131, -1967949484964342006, 7495633122888468956, -4249403404797109870, 2846530718905618608, -4047971750951736203, -4563361841165643597, -1309331903235452447, -6642775536677587043, -5459420625178189303, 4329037668795060778, 197299606946482476, -6272487551286818436, 3208300190221033295, -9062848189895920795, -6322743286821285263, 1541159664318791498, -7898755528157110754, -9161351537377142045, -5329855258897342322, -217218791447816664, 8847927896368416605, 4917392244644400146, 8642442437912679613, -6151828934824649442, 7758968035357953981, 2883324119464457121, -7153929393018149356, -1384890052334603310, 1378245508948443802, 8089214672545319984, -1781234596180131907, -2358637200193732680, -3775479390242864060, -7541263288615501137, -1636612323822596483, -6869935698422455299, -2956164945778874551, 3712906604935811957, 1023437326141489941, 5578457693406688593, 4301638034522907964, -7995012237714062317, 5125648018107609064, -1228914754066204328, -8432090814359976108, -5969101902883023526, 2172290609275498928, 3978253787845403385, 641944750460123832, 5356597533078316301, 6959507921028260081, 4250626336852218298, 1509889483859006096, -6126902371100715859, 3537667277140423783, -5003202338903481205, 2104391235345341196, -6260746250541919396, 2898060055140988346, -5161570085311480551, 9032671541112719065, -3739925188010370959, 400799968298364220, 5082093703691755433, -5063995391746808926, 3547749359931200895, -4688695740392892244, 6237800884561020422, 6723297264405312997, -8916335241607798256, -8094893378864924324, 4478693448825979716, -8268688547923226708, -5152066249288274468, 1350125693420290899, 6102661186656955456, 1761208544829658599, 5360967484267294333, 7923208859331403157, 6604058993123092584, -961942511465885499, 6448939957715570955, 712184063720438079, 726458884042202218, -6018725773137183069, 7934275628006583128, 5444938757868064986, 7346383504218840105, 1931111823128937433, 2029596402761622213, -4141595807382765454, -720546383244704847, 3697528119222005124, -88837203235703723, 1221666082638887457, -3073820426260835973, -5803594728386170929, 5984029761509998497, -7571652019532336307, 3700974912835679139, 2587818599581002324, -7583126171481289683, -7757618325412234698, 897667775359122205, 2029809801732050263, -1068612326484596918, 7229096590805088600, 1733246732670300078, -516554427607160823, -1388513135679126527, -1656754800539424430, 9052377844083766492, -5361472711458262003, -9128455620292746792, -3278026187264635302]
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,741 QueryProcessor.java:174 - Preloaded 0 prepared statements
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,742 StorageService.java:791 - Cassandra version: 3.11.19
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,742 StorageService.java:792 - Thrift API version: 20.1.0
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,742 StorageService.java:793 - CQL supported versions: 3.4.4 (default: 3.4.4)
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,742 StorageService.java:795 - Native protocol supported versions: 3/v3, 4/v4, 5/v5-beta (default: 4/v4)
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,773 IndexSummaryManager.java:87 - Initializing index summary manager with a memory pool size of 399 MB and a resize interval of 60 minutes
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,784 MessagingService.java:750 - Starting Messaging Service on localhost/127.0.0.1:7000 (lo)
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,801 StorageService.java:723 - Unable to gossip with any peers but continuing anyway since node is in its own seed list
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,819 StorageService.java:877 - Loading persisted ring state
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,819 StorageService.java:1008 - Starting up server gossip
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,864 StorageService.java:1091 - This node will not auto bootstrap because it is configured to be a seed node.
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 20:41:44,873 BootStrapper.java:228 - Generated random tokens. tokens are [84479571068561093, -2472457142867660773, 2387825076913396306, -4834523462309517607, -2905430806196121472, -7057410161280263570, 6126621340789395364, 148467170598542929, -7040935455174627068, -7409976582156033508, 7754291578335094762, 6275239015318536976, -2539587779598773865, 6381929486861683271, -2597784747947220749, 7227559751115046199, -4363615812795244069, -3096330810820724911, 4982448265895823650, -4471005972283545760, -3826496700402804456, 5720580616701666799, -2729912367346300574, -2062536210646559392, 4402983300984750075, -942240751603394023, 8655182278282999579, 5355785856293517787, -2514498361080839864, -6888706647018571006, 3006264261921855521, -6217359553772872732, -7266895756155921117, 2538225912621017353, 3680738090854917173, -9014853484987980995, 3759070577566538705, -274732677034228912, -8883369177545965687, 442414104424476916, -5158346542413719532, -4451218402299843777, -3261790514602407590, 7902058233357857345, -8739694745546726561, 6901735892399855010, -3648097364565166400, -5674317348906617105, -2747614320045223109, 6774945961274094873, 7076816901819131975, -3491206329812255669, 1011570377299767759, -2997908134535307352, 33478446413210227, 8194872489166645420, 8499746085725297445, 1165517982391311864, 799766990785374826, -5678711248781308648, 4187226023886617481, 926408301825199209, -7889215171802367355, -7010117999334858497, -4374549784119617362, -2817775878173560989, 3357247933904439929, -7378787287580502628, -5706384309775369194, 8595124520143206020, -3107673968523896101, -5755053981341323608, 9132824450320163385, 5013147504209991482, 4364692862681106674, -7663530081008597234, 2873856873803307649, -508506609759165723, 5357521870475009340, 8288713043227510670, -6487302746542281156, -4393969843988153012, 7946357916026937471, 2621708294010690600, -8098199879037252889, 7572127189773148321, -83402334181708858, -4930351388669517607, -3296127303499076311, -993427389232942757, -2252460480736092096, 6285487402501166788, 323923857280299208, 208813127146807367, 5538574335502478760, 890894770341680871, 5062902858589122880, -7203913614824381019, 4874806099676663555, -5152063788311001468, -2191079159184384410, 7133987034902531346, 5950356987133569677, 6365259851471526056, 4134557200482997769, 5143280779674366350, 8436100747393280211, -2468752802463459367, 4738081447522367137, 2837155932125431109, 2077359899818205858, -7267610851094834420, 3447816850426577480, -9048844273921937533, -818850487283432240, 7994427399710465842, -8643314253798836813, 4361557276189530506, 8549058889451377720, -5701442178277809467, 2700981589153969040, -8018086621571834897, -274455037148783549, 292064291972053366, -4554062179614524848, 3247749276559348227, -6242640786631313554, -4971495787300845201, -7844941946922635023, 5452996914369532222, -4942906823317563824, 6522511866510518477, -3540521538249595232, 2492775010755691828, -6096657097779121318, 8982099688242888063, -1846964008655947168, -103836428994242616, -5069999747115496588, 1438434133200484071, 5916223013098609660, -3334347410377036655, 3263899393720412685, -8999657223282732363, 7512642044024338935, 5542970837274778949, 443479080536125563, -2206088472840555734, -1412521137134820977, -8361497877223684903, -701939005971404208, -2172035789756191683, 5263681544096061154, -342254951437834629, 7380645302325723354, -2932328177730452226, -8559142368913832015, -908751621856877764, 817907446931183391, -852557853189690268, -9002250889201611040, -4882141432642241175, -1635597395147831172, 5476361427484110289, 4058846966227723133, -1426954968873170257, 1903890778508261258, 4998868127526452771, -4031228854516080727, 322438989199194452, 5508095685307808595, -2842012902102149985, 4260280183895769789, -2925520417945830471, -5016173517615662795, -6018937723789717688, -7763303735999060196, -6734637560334548875, -2653993645413154926, -459881175173845840, -5315998356242827916, 5194945460581192013, 2858648567164241121, 9084345707602173780, -5231577916001646984, -3366303392332731646, -1805555880519179132, -2831692405272728705, 5385421039440891667, 4255586354947265045, 4668018634715809880, 1205520996908272183, -449503752750592283, -3670152208920834250, 1618519290206880166, -5661805920674663526, 4909704551133243802, -2622493090273287624, -2047297538482509173, -1564418778308416956, 8082838653032037798, 5918639192131136466, -8891943687157514403, 6751445892345659352, -2888825539291992999, 6899592969176572891, -1998115893013142745, 6490930725017757435, 8851869588598096238, -4808751546627953881, 4979000518283654398, -6391501921697785390, -2964818041141284152, -4441008348312429119, 5104945909578267611, 2737577821736687965, 8870126856857144922, -6096570735303279655, -2480028080204744236, -1280462755525308197, -1412298571435751797, -8684159804293981117, 1194241328485563140, -4757321123589907857, 8964247276141153249, 4303022794883961187, 7786122563155161200, -221842266492813055, -8027305735457945550, -7763816961062178647, -17761691312984216, -3817019413697379830, -1393051647336344787, 3616001989892944887, -6584690989914844340, -5789295900310975964, -8819755355165093645, 672807400116311652, -5757284030005222420, 7888044195324231727, 4490941598786785967, -6369524822649132186, 8574422452049654872, -2507162869550571502, 833493997086809835, 8062146236241556262, -6691389949583468552, -6098941339217997212, -9123434996008001748, 4988476571963840918, 6325921525275072288, 78564737959175486, 8807475805847035909, 6601670343817708841, 3403635101702059735, -3223546501472156680]
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
