cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,175 StorageService.java:773 - Populating token metadata from system tables
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,200 StorageService.java:780 - Token metadata: 
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [pool-4-thread-1] 2025-07-06 21:11:35,219 AutoSavingCache.java:174 - Completed loading (0 ms; 2 keys) KeyCache cache
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,234 CommitLog.java:164 - No commitlog files found; skipping replay
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,234 StorageService.java:773 - Populating token metadata from system tables
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,244 StorageService.java:780 - Token metadata: 
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,308 QueryProcessor.java:174 - Preloaded 0 prepared statements
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [pool-4-thread-1] 2025-07-06 21:11:34,890 AutoSavingCache.java:174 - Completed loading (0 ms; 2 keys) KeyCache cache
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,905 CommitLog.java:164 - No commitlog files found; skipping replay
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,905 StorageService.java:773 - Populating token metadata from system tables
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,916 StorageService.java:780 - Token metadata: 
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,309 StorageService.java:791 - Cassandra version: 3.11.19
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,309 StorageService.java:792 - Thrift API version: 20.1.0
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,309 StorageService.java:793 - CQL supported versions: 3.4.4 (default: 3.4.4)
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,310 StorageService.java:795 - Native protocol supported versions: 3/v3, 4/v4, 5/v5-beta (default: 4/v4)
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,979 QueryProcessor.java:174 - Preloaded 0 prepared statements
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,339 IndexSummaryManager.java:87 - Initializing index summary manager with a memory pool size of 399 MB and a resize interval of 60 minutes
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,350 MessagingService.java:750 - Starting Messaging Service on localhost/127.0.0.1:7000 (lo)
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,365 StorageService.java:723 - Unable to gossip with any peers but continuing anyway since node is in its own seed list
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,384 StorageService.java:877 - Loading persisted ring state
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,384 StorageService.java:1008 - Starting up server gossip
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,425 StorageService.java:1091 - This node will not auto bootstrap because it is configured to be a seed node.
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | INFO  [main] 2025-07-06 21:11:35,438 BootStrapper.java:228 - Generated random tokens. tokens are [-5170992775583325067, 1674116780131146584, -8819809845972200854, -769693528704660689, 2262017979207410181, 7960371095749481804, -6967234471688028604, 2933011967606035292, -4514187148224465523, -6940505086033879055, 1932324152907503270, -4505003593803926784, -4517503497410703210, -7698381652016469069, 2901235377163861448, 917245059085193186, -468744044884692812, 5695383700720485030, -9072536674415801792, -4548788324695715342, 4245206383349797297, -402060742572102285, 8227613976429192000, -4669560534276950201, -2609177240083139533, 6173591364533111375, -4539475806916070485, -4182150490911313008, 4951725727155190499, -6420234924625513047, -370989804508845398, 8080204075492592306, 8970623347525669680, 697650418252794857, -9054709110055230795, 1936653467745631410, 4203244179084599496, 8971956001191803852, 4493508455305235348, 2975859796238983564, 1203555498550483250, -3300160362219156026, -8675541192966052856, 289479902360239601, 7257075347125065425, -512842650730000522, -188410509963623117, -3704178876171762828, -3554792329317286656, -8607667257055898492, -1790351839575379427, 2114990147760749522, 2708482471630812778, 3508992670956523833, 3289222956108779253, -7624322870262136891, 5318068116306660008, 2722531803977829935, -1585835643953258126, -5874284909836012740, -4823071645154228011, 8610292656224456930, 7620099906451840717, -7246901144465328869, -423637434140043496, 7781829745461743037, 7053622896848547587, -1911224672673264661, 6951198050901099104, 5433437914911010931, 8172829976617185160, 3269979487308844346, 6634475204212810406, 4610639577184646723, -4691080822236429500, -5840724797317567795, -295411723352263945, -938929165606456246, 3837034454380507490, 3245529075325486103, -7277779130860272968, -1257188091059703672, -1950448265388805265, 5358165260710678610, 5254252131948526892, 1472486673669136559, 267130786831574711, -4650603821222673577, 3361328492488323155, 958328096685869705, -7420989837828788529, -6906537212652241491, -9048990611495036450, -5302148555754186549, 9207630623557952531, -7819080447266770312, 3682636682704244813, -1138157673995534785, 1693451542381650930, 2687891525258296096, -5788024671515363829, -3364984029115772774, -4978612554898298645, 8272059053378218053, -7072984231592133311, 1808690525098120372, -2457250023693187515, -4543755342230409561, 2370665694818704654, -7243418692371011720, -6223616695768904087, -4096619569292475492, 346345957289329255, 6486260386533432211, 3169205549141195381, 263848136167223263, -8326201158382067584, -4277365304282885883, 8178398126168291766, -8122053774838180736, -2713444267845572275, -6555167107430332539, -8508682746719195059, 5645091674024938652, 6225780077910786801, -3570322163542322115, -2145831065971280882, 2544865107340038320, -2773970348260758950, -3174690685847234298, -338150506131367738, -431627728282424493, 2375797226344836525, -3615361757761985172, 7585333562480833148, 4357522223787177918, 5381830314843069478, -2502185434650031549, -4629383550286784783, -9129711043034722422, -9105786277372792911, 3898298521823725914, 3684315301970519876, -5624584568825160462, 4389860591289365117, -7742529923927599419, -675137319670603312, 6367424440737251818, -802859989977119245, 7304465202784023081, 4843887718689382499, 7193581735385101000, -3290011243321323632, -2233514854840029032, 2675348485199122420, 325170606169979237, 2936238170060170478, -9170046908914401515, -624005909957812539, -3116109704511605683, -2759066005854901309, 5719688305766103356, 6985014866758709828, -7699072722351402997, 1951480101855329218, -6488338335766159851, 2340301812057356757, 2376839659578982395, -7504527174485855413, -1983088774188158931, 2359106274304186936, -676766912305832532, -821392025356398348, -8869113398464794109, -8027167645656035244, -2697133265134970409, 144855528201056789, -8188621571575358716, 5839084880315060785, -6595557204184981402, 5916168664863455005, -4276223617152967200, 365127851977295622, 595824537277454495, -4512441622188551777, -1085056193285380280, -7675990091166915131, -1890477395304482197, 1075017925765818884, -826264870254438548, -8566033125125379974, 945259521009427523, 7332060466054576823, 4719634455650917567, -39243516194664519, -3496236122156895552, -2612905024305826591, 4048601103221141055, 6868752578234427236, -5968374937633129940, 6365241887668542957, -2246463867437561627, 2707856782397249037, 4613917642146746667, 5868817972905901641, -6268935005566694553, 1792325443148031873, -5841809481219973098, -5512820972279574880, 2351146279601899188, -6210523665986898313, -3323811494366593904, -5828300498673630857, -6294342756873554327, -2071951778732859718, 125263091546435846, -7615946979940808959, -7270397980229388392, 4548626421370202813, 440636532807625786, 6825890415151746291, -6513429710140631044, 1781726686239804333, -7663176542627299713, 2260404419327649789, -3333437363570348722, 786108685214408581, -2058931115612890808, 2658931988502797081, -8271079298576689942, -7432521897688627893, 8811718277511312748, -5300596298758096218, -2882899516858791809, -7495071636199349218, -7231158800091686141, 7374177856880768469, 726394398107008017, -9024638773649362029, 3339615310976102653, -8468963777908742699, 4560683251529283995, -5443762161040406583, 2455883774589153461, 15759658622502770, -310216247138951156, -8303102548723146054, 7201062967425063958, -1953501548085877876, -5441258273693239106, -8260861963051843396, 3888214753499973753, -4109551130082522837, 8422289756491786734, 1205747804365261213, 8489751693233326192]
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,979 StorageService.java:791 - Cassandra version: 3.11.19
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,979 StorageService.java:792 - Thrift API version: 20.1.0
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,979 StorageService.java:793 - CQL supported versions: 3.4.4 (default: 3.4.4)
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:34,980 StorageService.java:795 - Native protocol supported versions: 3/v3, 4/v4, 5/v5-beta (default: 4/v4)
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,008 IndexSummaryManager.java:87 - Initializing index summary manager with a memory pool size of 399 MB and a resize interval of 60 minutes
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,020 MessagingService.java:750 - Starting Messaging Service on localhost/127.0.0.1:7000 (lo)
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,036 StorageService.java:723 - Unable to gossip with any peers but continuing anyway since node is in its own seed list
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,051 StorageService.java:877 - Loading persisted ring state
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,052 StorageService.java:1008 - Starting up server gossip
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,094 StorageService.java:1091 - This node will not auto bootstrap because it is configured to be a seed node.
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | INFO  [main] 2025-07-06 21:11:35,104 BootStrapper.java:228 - Generated random tokens. tokens are [520079494045894953, -2059931027246850578, 8279464645019857157, -3342088730041406561, -1701298323947447685, 8608928770632610399, -4130239754197774411, 2271131875669060781, 2733949296004897741, -4262687821735926839, -7539934090842929711, -6911844867249232200, -8247045747880379128, 7505811885519629671, -8321505201955388584, -8754628678867775341, -3877007336211076663, -4365806393850215144, -4465361230927878902, 399260471896289495, 5999634219065513800, 5700230242601744425, 2301149510670721540, 7383853487106010005, 7331310847488935772, 7914491807473942406, 2185523458498657402, -7839595764435899366, -3893662822035371288, -4276355067144142260, -3414028139780649743, 5868939761289337602, 5769856624894851487, 3492508672576304116, -9021088447369899402, 4080334150473313136, -8627573893236046468, 5003212826164946328, -1589731182306719133, 4619699545319223261, 7576536404798210318, -8195730463576561355, -2523182596165661086, 7427926335284543129, -6936368521742410194, -2945401915997225497, 8796296557394973151, -8096326081013472549, -2234856417032147072, 8875171178308361604, -5622569641076604497, -1751642356465832948, -4015248658640612761, -1669967633619606964, 4365368768532421825, 6122781984324849027, 5940988955007015000, -7077462515071906039, -620316901309037743, -4850306513467161038, -8983822073434835508, -3491306337056618194, -8670353307151035782, -872457488179662232, 986233853367165123, -7124263617649364116, 6172789632281034232, 5107894402814418827, 4417224903118268619, 8959489070896032829, 5761182635650536579, 8587401356113484159, 3590679553265290737, -6376222926168558324, 4392444177601716589, -8436954378258356380, 5981120127642929551, -5327152103377410488, 4254839651663998512, 4285758864877246696, -5507705869538010770, 1289626394798825948, 142909125738902189, 4358500767776027442, -4475174777674825761, 3987965673086338208, 6850588387364795667, 7652401644901906065, -818290325729326963, 8053359950182120867, 2115606946353467663, -3395920111716239009, -138914135747620201, 5468565913711188321, 789172847072962290, -8189853314974273203, 8270081596757110051, 6970146324594683600, 2254544087932520379, -3214897373637884675, -5113732209494588683, -7412468708137594919, -6692318777137335954, -7293946264522724144, 4117675711647831255, 2924627812861684230, -7962386308431031313, 9137780464902826750, -1902223530380411196, -7799505980101273804, -7400581110596493760, -3039389023891299213, -1303675983717405445, 951532706315528705, -4707980538665715279, 5991904682492049797, -7357331422102600716, -8388557778475418546, 6034749021575059074, -7813037538914178421, 6904987234479245760, -2887190115140112664, -2689802612849654357, 2336297179342602527, 7219349653971071690, 8149989961674425793, 6185333819429461823, 5283208008061287151, 7878177039495034716, 5125317344568006975, -3876677466903283489, -6991461210612697709, -6568700058620977670, -3667400567920823431, 6170116048390331323, -1325883805028434695, 4074413716582655711, -2312071926014522117, 4040403330234552735, 421350745526508131, 7695217937975888497, 7984520195717056692, -7972022699518207481, 5603236534060602894, 8671459826032604473, -485880506214829593, 2100433416073842277, 600905753404595905, -3508941886710224193, -2254936790415370456, 5456704449406756981, 4965284907636126678, 8109447614376472968, -7189559194328614548, -1661319323581510580, -7572321143428896406, -5516132718745371257, 4169082909851468518, -94414327103049090, -1939344835340895614, 3852390680986574482, 8418914520640149225, 6649316065885502626, -7205166432075474713, 8562478326337007368, -4909320476098800001, 9176357251805485986, -2942537576012235708, 6330325151581507331, 1331776375771736728, -7041963739922717448, -4677908671987150593, 6359220945173916544, 3462130548050463912, 2907109210270579226, 6170419155824186732, 8479283625598270677, -5116448826420647225, -4449974813224023429, 4310459699697145313, -3008762881045614427, -4208043383674390885, 3933724767369918733, -5095240428422265533, 8025937063161838159, 33555742057735745, -380262734660944392, -7271788966741207598, -3027501367761706877, -3920718661157183305, -6441286672588251157, 7141267590305016653, -8840183978845529986, -7952196642402248992, -977353839887333481, 8263990990402597079, -2457497750511076662, 2855599178230049079, -1438162886905409247, -4944974925982333752, -4188274856124488032, 2622878779436415617, -2217624498958786389, -3280016061466283127, -3748043787412295990, 5070322998423276969, 1290809681888414578, -2955411596741285238, 2164699380367574355, -5126402180085112048, 5482831084432262483, -6980791151082602139, -4536807165307601893, 515197948883532097, 1844651076829153963, -1510548366470093726, -4443771599771592163, -243294133188626648, -1397560452996760604, 1542187799693123276, -4747770622654420529, -2012640221581715401, 1554554741821193547, -8462529648746953198, -3591326984709412696, -6276526244734406967, 5194123735853035359, -3977523027235728064, -3979885170223373954, -4375140577762817965, 5311500393724765003, -7931437523035441414, -8257471973565571404, 8356164085085574313, -1584789388794523975, -8114806725927764760, 7652650443473376153, 3343538463399070964, -808951054832603561, -7072590323957757900, -6824270517211083524, -8636665395134185360, -2768971988929042892, -3108832653720996160, -6548407399004643048, -3483535478470606859, 1675059514717204303, -6243337623948155254, 7900449140443676870, 7805592426497172868, -8942342458105278906, -1314725778976966420, -809249275025318788, -7379798389556824991, 6295168901919446424, 2338213334763872385]
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,236 ViewManager.java:137 - Not submitting build tasks for views in keyspace system_traces as storage service is not initialized
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,238 ColumnFamilyStore.java:432 - Initializing system_traces.events
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,244 ColumnFamilyStore.java:432 - Initializing system_traces.sessions
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,253 ViewManager.java:137 - Not submitting build tasks for views in keyspace system_distributed as storage service is not initialized
cassandra_a  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,253 ColumnFamilyStore.java:432 - Initializing system_distributed.parent_repair_history
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,257 ColumnFamilyStore.java:432 - Initializing system_distributed.repair_history
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,260 ColumnFamilyStore.java:432 - Initializing system_distributed.view_build_status
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,264 ViewManager.java:137 - Not submitting build tasks for views in keyspace system_auth as storage service is not initialized
cassandra_c  | mbind: Operation not permitted
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,265 ColumnFamilyStore.java:432 - Initializing system_auth.resource_role_permissons_index
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,269 ColumnFamilyStore.java:432 - Initializing system_auth.role_members
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,272 ColumnFamilyStore.java:432 - Initializing system_auth.role_permissions
cassandra_c  | INFO  [MigrationStage:1] 2025-07-06 21:11:36,276 ColumnFamilyStore.java:432 - Initializing system_auth.roles
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_c  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_b  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
cassandra_a  | mbind: Operation not permitted
